U_Date,U_FWeekNum,U_FWeek,U_Fperiod,U_FPname,U_FPStart,U_FPEnd,U_Fyear,U_FYStart,U_FYEnd
26/04/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
27/04/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
28/04/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
29/04/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
30/04/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
13/10/2017,41,08/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
01/05/2021,18,25/04/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
02/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
03/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
04/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
05/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
06/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
07/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
08/05/2021,19,02/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
09/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
10/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
14/10/2017,41,08/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
11/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
12/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
13/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
14/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
15/05/2021,20,09/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
16/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
17/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
18/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
19/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
20/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
15/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
21/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
22/05/2021,21,16/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
23/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
24/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
25/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
26/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
27/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
28/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
29/05/2021,22,23/05/2021,5,May,25/04/2021,29/05/2021,2021,01/01/2021,31/12/2021
30/05/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
16/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
31/05/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
01/06/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
02/06/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
03/06/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
04/06/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
05/06/2021,23,30/05/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
06/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
07/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
08/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
09/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
29/01/2017,5,29/01/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
17/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
10/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
11/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
12/06/2021,24,06/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
13/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
14/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
15/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
16/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
17/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
18/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
19/06/2021,25,13/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
18/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
20/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
21/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
22/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
23/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
24/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
25/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
26/06/2021,26,20/06/2021,6,June,30/05/2021,26/06/2021,2021,01/01/2021,31/12/2021
27/06/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
28/06/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
29/06/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
19/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
30/06/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
01/07/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
02/07/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
03/07/2021,27,27/06/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
04/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
05/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
06/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
07/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
08/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
09/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
20/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
10/07/2021,28,04/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
11/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
12/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
13/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
14/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
15/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
16/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
17/07/2021,29,11/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
18/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
19/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
21/10/2017,42,15/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
20/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
21/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
22/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
23/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
24/07/2021,30,18/07/2021,7,July,27/06/2021,24/07/2021,2021,01/01/2021,31/12/2021
25/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
26/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
27/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
28/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
29/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
22/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
30/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
31/07/2021,31,25/07/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
01/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
02/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
03/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
04/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
05/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
06/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
07/08/2021,32,01/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
08/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
23/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
09/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
10/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
11/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
12/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
13/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
14/08/2021,33,08/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
15/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
16/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
17/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
18/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
24/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
19/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
20/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
21/08/2021,34,15/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
22/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
23/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
24/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
25/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
26/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
27/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
28/08/2021,35,22/08/2021,8,August,25/07/2021,28/08/2021,2021,01/01/2021,31/12/2021
25/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
29/08/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
30/08/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
31/08/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
01/09/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
02/09/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
03/09/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
04/09/2021,36,29/08/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
05/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
06/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
07/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
26/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
08/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
09/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
10/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
11/09/2021,37,05/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
12/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
13/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
14/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
15/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
16/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
17/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
03/01/2017,1,01/01/2017,1,January,01/01/2017,28/01/2017,2017,01/01/2017,31/12/2017
30/01/2017,5,29/01/2017,2,February,29/01/2017,04/03/2017,2017,01/01/2017,31/12/2017
27/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
18/09/2021,38,12/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
19/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
20/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
21/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
22/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
23/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
24/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
25/09/2021,39,19/09/2021,9,September,29/08/2021,25/09/2021,2021,01/01/2021,31/12/2021
26/09/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
27/09/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
28/10/2017,43,22/10/2017,10,October,01/10/2017,28/10/2017,2017,01/01/2017,31/12/2017
28/09/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
29/09/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
30/09/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
01/10/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
02/10/2021,40,26/09/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
03/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
04/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
05/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
06/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
07/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
29/10/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
08/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
09/10/2021,41,03/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
10/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
11/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
12/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
13/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
14/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
15/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
16/10/2021,42,10/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
17/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
30/10/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
18/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
19/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
20/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
21/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
22/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
23/10/2021,43,17/10/2021,10,October,26/09/2021,23/10/2021,2021,01/01/2021,31/12/2021
24/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
25/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
26/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
27/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
31/10/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
28/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
29/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
30/10/2021,44,24/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
31/10/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
01/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
02/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
03/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
04/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
05/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
06/11/2021,45,31/10/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
01/11/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
07/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
08/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
09/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
10/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
11/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
12/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
13/11/2021,46,07/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
14/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
15/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
16/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
02/11/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
17/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
18/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
19/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
20/11/2021,47,14/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
21/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
22/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
23/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
24/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
25/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
26/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
03/11/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
27/11/2021,48,21/11/2021,11,November,24/10/2021,27/11/2021,2021,01/01/2021,31/12/2021
28/11/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
29/11/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
30/11/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
01/12/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
02/12/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
03/12/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
04/12/2021,49,28/11/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
05/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
06/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
04/11/2017,44,29/10/2017,11,November,29/10/2017,02/12/2017,2017,01/01/2017,31/12/2017
07/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
08/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
09/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
10/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
11/12/2021,50,05/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
12/12/2021,51,12/12/2021,12,December,28/11/2021,31/12/2021,2021,01/01/2021,31/12/2021
